segmentnr	original	folio	analyzed
ZH_X13_0287_001:0501c03	十之二　起識陰十種見魔盡修進最後垂範	001	十 之 二  起 識 陰 十 種 見 魔 盡 修 進 最 後 垂 範 
ZH_X13_0287_001:0501c04	十之三　起阿難重復白佛盡流通作禮而去	001	十 之 三  起 阿 難 重 復 白 佛 盡 流 通 作 禮 而 去 
ZH_X13_0287_001:0501c05	卷末佛頂五錄	001	卷 末 佛 頂 五 錄 
ZH_X13_0287_001:0501c06	一佛頂圖錄	001	一 佛 頂 圖 錄 
ZH_X13_0287_001:0501c07	二佛頂序錄	001	二 佛 頂 序 錄 
ZH_X13_0287_001:0501c08	三佛頂枝錄(中分七)	001	三 佛 頂 枝 錄  中 分 七  
ZH_X13_0287_001:0501c09	四佛頂通錄(上下)	001	四 佛 頂 通 錄  上 下  
ZH_X13_0287_001:0501c10	五佛頂宗錄(中分三　一垂示宗旨上下　二參會公案　三舉拈偈頌)	001	五 佛 頂 宗 錄  中 分 三  一 垂 示 宗 旨 上 下  二 參 會 公 案  三 舉 拈 偈 頌  
ZH_X13_0287_001:0501c18	佛頂蒙鈔目錄後記	001	佛 頂 蒙 鈔 目 錄 後 記 
ZH_X13_0287_001:0501c20	萬曆己亥之歲蒙年一十有八。我	001	萬 曆 己 亥 之 歲 蒙 年 一 十 有 八  我 
ZH_X13_0287_001:0501c21	神宗顯皇帝二十有七年也。帖括之暇。先宮保命閱	001	神 宗 顯 皇 帝 二 十 有 七 年 也  帖 括 之 暇  先 宮 保 命 閱 
ZH_X13_0287_001:0501c22	首楞嚴經。中秋之夕。讀眾生業果一章。忽發深省。寥	001	首 楞 嚴 經  中 秋 之 夕  讀 眾 生 業 果 一 章  忽 發 深 省  寥 
ZH_X13_0287_001:0501c23	然如凉風振簫。晨鐘扣枕。夜夢至一空堂。	001	然 如 凉 風 振 簫  晨 鐘 扣 枕  夜 夢 至 一 空 堂  
ZH_X13_0287_001:0501c24	世尊南面凝立。眉間白毫相光。昱昱面門。佛身衣袂。	001	世 尊 南 面 凝 立  眉間白毫相光  昱 昱 面 門  佛 身 衣 袂  
ZH_X13_0287_001:0502a01	皆涌現白光中。旁有人傳呼禮佛。蒙趨進禮拜已。手	001	皆 涌 現 白 光 中  旁 有 人 傳 呼 禮 佛  蒙 趨 進 禮 拜 已  手 
ZH_X13_0287_001:0502a02	捧經函。中貯金剛楞嚴二經。大學一書。　世尊手取	001	捧 經 函  中 貯 金 剛 楞 嚴 二 經  大 學 一 書   世 尊 手 取 
ZH_X13_0287_001:0502a03	楞嚴。壓金剛上。仍面命曰。世人知持誦金剛福德。不	001	楞 嚴  壓 金 剛 上  仍 面 命 曰  世 人 知 持 誦 金 剛 福 德  不 
ZH_X13_0287_001:0502a04	知持誦楞嚴。福德尤大。蒙復跪接經函。肅拜而起。既	001	知 持 誦 楞 嚴  福 德 尤 大  蒙 復 跪 接 經 函  肅 拜 而 起  既 
ZH_X13_0287_001:0502a05	寤。金口圓音。落落在耳。由是憶想隔生。思惟昔夢。染	001	寤  金 口 圓 音  落 落 在 耳  由 是 憶 想 隔 生  思 惟 昔 夢  染 
ZH_X13_0287_001:0502a06	神浹骨。諦信不疑矣。備官詞林。討論典故。聞嘉靖中。	001	神 浹 骨  諦 信 不 疑 矣  備 官 詞 林  討 論 典 故  聞 嘉 靖 中  
ZH_X13_0287_001:0502a07	內江趙大洲教習庶吉士。課讀楞嚴。謂諸君年長四	001	內 江 趙 大 洲 教 習 庶 吉 士  課 讀 楞 嚴  謂 諸 君 年 長 四 
ZH_X13_0287_001:0502a08	十。少亦三十。不以此時讀此經。待何時耶。三復斯語。	001	十  少 亦 三 十  不 以 此 時 讀 此 經  待 何 時 耶  三 復 斯 語  
ZH_X13_0287_001:0502a09	鞭影入心。不自知口呿齒擊。急杵撞胸也。頓踣仕途。	001	鞭 影 入 心  不 自 知 口 呿 齒 擊  急 杵 撞 胸 也  頓 踣 仕 途  
ZH_X13_0287_001:0502a10	流離國難。萬死備嘗。一身餘幾。波叱填耳。斧鑕攢軀。	001	流 離 國 難  萬 死 備 嘗  一 身 餘 幾  波 叱 填 耳  斧 鑕 攢 軀  
ZH_X13_0287_001:0502a11	血路魄迴。刀山魂返。噩夢乍歇。藏識孤明。楞嚴積因。	001	血 路 魄 迴  刀 山 魂 返  噩 夢 乍 歇  藏 識 孤 明  楞 嚴 積 因  
ZH_X13_0287_001:0502a12	影現心目。經言。如汝昔年。覩一奇物。經歷年歲。忽然	001	影 現 心 目  經 言  如 汝 昔 年  覩 一 奇 物  經 歷 年 歲  忽 然 
ZH_X13_0287_001:0502a13	覆覩。記憶宛然。曾不遺失。誠哉是言也。庚寅之冬。不	001	覆 覩  記 憶 宛 然  曾 不 遺 失  誠 哉 是 言 也  庚 寅 之 冬  不 
ZH_X13_0287_001:0502a14	戒於火。五車萬卷。蕩為劫灰。佛像經厨。火焮輙返。金	001	戒 於 火  五 車 萬 卷  蕩 為 劫 灰  佛 像 經 厨  火 焮 輙 返  金 
ZH_X13_0287_001:0502a15	容梵夾。如有神護。變慴良久。矍然憬悟。是誠我　佛	001	容 梵 夾  如 有 神 護  變 慴 良 久  矍 然 憬 悟  是 誠 我  佛 
ZH_X13_0287_001:0502a16	世尊。深慈大悲。愍我多生曠劫。遊盤世間文字海中。	001	世 尊  深 慈 大 悲  愍 我 多 生 曠 劫  遊 盤 世 間 文 字 海 中  
ZH_X13_0287_001:0502a17	沒命洄淵。不克自出。故遣火頭金剛。猛利告報。相拔	001	沒 命 洄 淵  不 克 自 出  故 遣 火 頭 金 剛  猛 利 告 報  相 拔 
ZH_X13_0287_001:0502a18	救耳。尅念瘡疣。痛求對治。刳心發願。誓盡餘年。將世	001	救 耳  尅 念 瘡 疣  痛 求 對 治  刳 心 發 願  誓 盡 餘 年  將 世 
ZH_X13_0287_001:0502a19	間文字因緣。迴向般若。憶識誦習。緣熟是經。覽塵未	001	間 文 字 因 緣  迴 向 般 若  憶 識 誦 習  緣 熟 是 經  覽 塵 未 
ZH_X13_0287_001:0502a20	忘。披文如故。撫劫後之餘燼。如寤時人。說夢中事。開	001	忘  披 文 如 故  撫 劫 後 之 餘 燼  如 寤 時 人  說 夢 中 事  開 
ZH_X13_0287_001:0502a21	夢裏之經函。如醒中人取夢中物。此佛頂蒙鈔一大	001	夢 裏 之 經 函  如 醒 中 人 取 夢 中 物  此 佛 頂 蒙 鈔 一 大 
ZH_X13_0287_001:0502a22	緣起也。竊自循省。厥因有三。名言習氣。書生筆格。剽	001	緣 起 也  竊 自 循 省  厥 因 有 三  名 言 習 氣  書 生 筆 格  剽 
ZH_X13_0287_001:0502a23	觀河之玄義。模寫逝川。拾圓通之剩文。發揮耳順。採	001	觀 河 之 玄 義  模 寫 逝 川  拾 圓 通 之 剩 文  發 揮 耳 順  採 
ZH_X13_0287_001:0502a24	掇菁華。鋪陳粉繪。添乳中之水。雜彼醍醐。收茹後之	001	掇 菁 華  鋪 陳 粉 繪  添 乳 中 之 水  雜 彼 醍 醐  收 茹 後 之 
ZH_X13_0287_001:0502b01	泥。塗茲場地。博易不殊搏黍。游戲亦類聚沙。其因一	001	泥  塗 茲 場 地  博 易 不 殊 搏 黍  游 戲 亦 類 聚 沙  其 因 一 
ZH_X13_0287_001:0502b02	也。上黨舊游。曾遺正脉。(交光正脉友人程孟陽游澤潞得本)吳門法侶。	001	也  上 黨 舊 游  曾 遺 正 脉   交 光 正 脉 友 人 程 孟 陽 游 澤 潞 得 本  吳 門 法 侶  
ZH_X13_0287_001:0502b03	先贈圓通。(幽溪圓通疏初出即中兄贈我曰此後時閱首楞標準也)迨三篋得脫	001	先 贈 圓 通   幽 溪 圓 通 疏 初 出 即 中 兄 贈 我 曰 此 後 時 閱 首 楞 標 準 也  迨 三 篋 得 脫 
ZH_X13_0287_001:0502b04	沈灰。而二本仍棲舊皮。惟茲初簣。用為先資。雖非覺	001	沈 灰  而 二 本 仍 棲 舊 皮  惟 茲 初 簣  用 為 先 資  雖 非 覺 
ZH_X13_0287_001:0502b05	海之全珠。抑亦昏塗之束炬。其因二也。東海徵心。少	001	海 之 全 珠  抑 亦 昏 塗 之 束 炬  其 因 二 也  東 海 徵 心  少 
ZH_X13_0287_001:0502b06	依講席。(指東溟管夫子)牢山懸鏡。長侍巾瓶。(指海印憨山大師)典刑	001	依 講 席   指 東 溟 管 夫 子  牢 山 懸 鏡  長 侍 巾 瓶   指 海 印 憨 山 大 師  典 刑 
ZH_X13_0287_001:0502b07	日遠。記莂自慙。違先生之況。岐路茫茫。煩智者之訶。	001	日 遠  記 莂 自 慙  違 先 生 之 況  岐 路 茫 茫  煩 智 者 之 訶  
ZH_X13_0287_001:0502b08	問橋種種。迴心遲暮。仰託師承。灌頂之大法昭然。覺	001	問 橋 種 種  迴 心 遲 暮  仰 託 師 承  灌 頂 之 大 法 昭 然  覺 
ZH_X13_0287_001:0502b09	迷之緒言具在。入室敢同真子。泛海終藉導師。其因	001	迷 之 緒 言 具 在  入 室 敢 同 真 子  泛 海 終 藉 導 師  其 因 
ZH_X13_0287_001:0502b10	三也。此經章門廣博。標指參差。三觀橫分。三摩錯互。	001	三 也  此 經 章 門 廣 博  標 指 參 差  三 觀 橫 分  三 摩 錯 互  
ZH_X13_0287_001:0502b11	舊解既表中未定。新章亦逐北同走。竊欲甄明總別。	001	舊 解 既 表 中 未 定  新 章 亦 逐 北 同 走  竊 欲 甄 明 總 別  
ZH_X13_0287_001:0502b12	參詳異同。搜剔本根。薙剟稂莠。務俾鈐鍵開滌。教觀	001	參 詳 異 同  搜 剔 本 根  薙 剟 稂 莠  務 俾 鈐 鍵 開 滌  教 觀 
ZH_X13_0287_001:0502b13	分明。入三摩地門。照涅槃日。示明了還家之路。修三	001	分 明  入 三 摩 地 門  照 涅 槃 日  示 明 了 還 家 之 路  修 三 
ZH_X13_0287_001:0502b14	無漏學。濯奢摩水。斷輪迴生死之根。庶可以上報	001	無 漏 學  濯 奢 摩 水  斷 輪迴生死 之 根  庶 可 以 上 報 
ZH_X13_0287_001:0502b15	佛恩。下酬誓願。是本心也。會稡一經。披尋三載。鈔略	001	佛 恩  下 酬 誓 願  是 本 心 也  會 稡 一 經  披 尋 三 載  鈔 略 
ZH_X13_0287_001:0502b16	十卷。但是筌罤。諮決十章。敢云懸敘。慧慙天鳥。鈍笑	001	十 卷  但 是 筌 罤  諮 決 十 章  敢 云 懸 敘  慧 慙 天 鳥  鈍 笑 
ZH_X13_0287_001:0502b17	人牛。斯所以執簡汗顏。臨文永嘆也。昔者宋學士景	001	人 牛  斯 所 以 執 簡 汗 顏  臨 文 永 嘆 也  昔 者 宋 學 士 景 
ZH_X13_0287_001:0502b18	濂。嘗言清凉大士。一遵　如來遺教。學無常師。問律	001	濂  嘗 言 清 凉 大 士  一 遵  如 來 遺 教  學 無 常 師  問 律 
ZH_X13_0287_001:0502b19	於澧公。受南山行事於曇一。傳涅槃起信法界觀還	001	於 澧 公  受 南 山 行 事 於 曇 一  傳 涅 槃 起 信 法 界 觀 還 
ZH_X13_0287_001:0502b20	源記於瓦官。咨雜華於大詵。習天台止觀法華維摩	001	源 記 於 瓦 官  咨 雜 華 於 大 詵  習 天 台 止 觀 法 華 維 摩 
ZH_X13_0287_001:0502b21	等疏於荊溪。參決南宗禪學於牛頭忠徑山欽。群機	001	等 疏 於 荊 溪  參 決 南 宗 禪 學 於 牛 頭 忠 徑 山 欽  群 機 
ZH_X13_0287_001:0502b22	盡攝。萬理俱融。卓然為一代之師。去聖日遠。末學支	001	盡 攝  萬 理 俱 融  卓 然 為 一 代 之 師  去 聖 日 遠  末 學 支 
ZH_X13_0287_001:0502b23	分。欲總萃諸家。折衷融貫。恨鮮有可言斯事者。居今	001	分  欲 總 萃 諸 家  折 衷 融 貫  恨 鮮 有 可 言 斯 事 者  居 今 
ZH_X13_0287_001:0502b24	之世。末法倒瀾。時教凌夷。魔外鋒起。誠欲兼綜性相。	001	之 世  末 法 倒 瀾  時 教 凌 夷  魔 外 鋒 起  誠 欲 兼 綜 性 相  
ZH_X13_0287_001:0502c01	和會台賢。抉擿生盲。枝柱惡覺。故當弘闡此經。導其	001	和 會 台 賢  抉 擿 生 盲  枝 柱 惡 覺  故 當 弘 闡 此 經  導 其 
ZH_X13_0287_001:0502c02	先路。斯則照萬法之智燈。燭群邪之心鏡。撈籠末劫。	001	先 路  斯 則 照 萬 法 之 智 燈  燭 群 邪 之 心 鏡  撈 籠 末 劫  
ZH_X13_0287_001:0502c03	津筏異生者也。標斯言於經首。庶以當發願文。仰扣	001	津 筏 異 生 者 也  標 斯 言 於 經 首  庶 以 當 發 願 文  仰 扣 
ZH_X13_0287_001:0502c04	三尊。冥求加被。世之法將。有智覺轉輪。深心荷擔。如	001	三 尊  冥 求 加 被  世 之 法 將  有 智 覺 轉 輪  深 心 荷 擔  如 
ZH_X13_0287_001:0502c05	學士其人者。施我慧目。鑒而助之。歲在閼逢敦牂九	001	學 士 其 人 者  施 我 慧 目  鑒 而 助 之  歲 在 閼 逢 敦 牂 九 
ZH_X13_0287_001:0502c06	月三日海印弟子虞山蒙叟錢謙益焚香肅拜敬書	001	月 三 日 海 印 弟 子 虞 山 蒙 叟 錢 謙 益 焚 香 肅 拜 敬 書 
ZH_X13_0287_001:0502c07	於絳雲餘燼處之右廂	001	於 絳 雲 餘 燼 處 之 右 廂 
ZH_X13_0287_001:0502c11	錢謙益曰。蒙之鈔是經也。創始於辛卯歲之孟陬月。	001	錢 謙 益 曰  蒙 之 鈔 是 經 也  創 始 於 辛 卯 歲 之 孟 陬 月  
ZH_X13_0287_001:0502c12	至今年中秋而始具草。歲凡七改。藁則五易矣。七年	001	至 今 年 中 秋 而 始 具 草  歲 凡 七 改  藁 則 五 易 矣  七 年 
ZH_X13_0287_001:0502c13	之中。疢病侵尋。禍患煎逼。僦居促數。行旅喧呶。無一	001	之 中  疢 病 侵 尋  禍 患 煎 逼  僦 居 促 數  行 旅 喧 呶  無 一 
ZH_X13_0287_001:0502c14	日不奉經與俱。細雨孤舟。朔風短檠。曉牕鷄語。秋戶	001	日 不 奉 經 與 俱  細 雨 孤 舟  朔 風 短 檠  曉 牕 鷄 語  秋 戶 
ZH_X13_0287_001:0502c15	蟲吟。暗燭彚筆。殘膏漬紙。細書飲格。夾註荖行。每至	001	蟲 吟  暗 燭 彚 筆  殘 膏 漬 紙  細 書 飲 格  夾 註 荖 行  每 至 
ZH_X13_0287_001:0502c16	目輪火爆。肩髀石壓氣息交綴。僅而就寢。葢殘年老	001	目 輪 火 爆  肩 髀 石 壓 氣 息 交 綴  僅 而 就 寢  葢 殘 年 老 
ZH_X13_0287_001:0502c17	眼。著述之艱難若此。今得潰於成焉。幸矣。削藁麤就。	001	眼  著 述 之 艱 難 若 此  今 得 潰 於 成 焉  幸 矣  削 藁 麤 就  
ZH_X13_0287_001:0502c18	編排略畢。插架閣筆。喟然三嘆。何嘆乎。蓋深嘆夫解	001	編 排 略 畢  插 架 閣 筆  喟 然 三 嘆  何 嘆 乎  蓋 深 嘆 夫 解 
ZH_X13_0287_001:0502c19	經之實難。而古人之未易以幾及也。蒙初繙此經疏	001	經 之 實 難  而 古 人 之 未 易 以 幾 及 也  蒙 初 繙 此 經 疏 
ZH_X13_0287_001:0502c20	解。上遡資中。下循長水。文質理精。詞簡義富。有讀之	001	解  上 遡 資 中  下 循 長 水  文 質 理 精  詞 簡 義 富  有 讀 之 
ZH_X13_0287_001:0502c21	三四過。猶未了者。有繹之三四年。始得解者。少言多	001	三 四 過  猶 未 了 者  有 繹 之 三 四 年  始 得 解 者  少 言 多 
ZH_X13_0287_001:0502c22	義。自古皆然。無不契真。無不成觀。今師箋釋。波瀾滿	001	義  自 古 皆 然  無 不 契 真  無 不 成 觀  今 師 箋 釋  波 瀾 滿 
ZH_X13_0287_001:0502c23	紙。少時涉眼。亦自爛然。旋目觀之。氣味索薄。如翳眼	001	紙  少 時 涉 眼  亦 自 爛 然  旋 目 觀 之  氣 味 索 薄  如 翳 眼 
ZH_X13_0287_001:0502c24	亂華。都無生處。其或披新獵異。自數珍寶。不知互互	001	亂 華  都 無 生 處  其 或 披 新 獵 異  自 數 珍 寶  不 知 互 互 
ZH_X13_0287_001:0503a01	料簡。胥為芻狗之已陳。又或立義開章。別安眉目。不	001	料 簡  胥 為 芻 狗 之 已 陳  又 或 立 義 開 章  別 安 眉 目  不 
ZH_X13_0287_001:0503a02	知彼彼具含。元是籬落之長物。去古久遠。聖師不作	001	知 彼 彼 具 含  元 是 籬 落 之 長 物  去 古 久 遠  聖 師 不 作 
ZH_X13_0287_001:0503a03	學者之智日麤。則心益不小。學日陿。則見益不圓。未	001	學 者 之 智 日 麤  則 心 益 不 小  學 日 陿  則 見 益 不 圓  未 
ZH_X13_0287_001:0503a04	了宗源。輙加搴剟。不詳利病。先設砧椎。道安有言。豈	001	了 宗 源  輙 加 搴 剟  不 詳 利 病  先 設 砧 椎  道 安 有 言  豈 
ZH_X13_0287_001:0503a05	將不知法者勇乎。蒙為此懼。葢已有年。鈔略一周。平	001	將 不 知 法 者 勇 乎  蒙 為 此 懼  葢 已 有 年  鈔 略 一 周  平 
ZH_X13_0287_001:0503a06	心普告。竊謂自今已往。一切大乘契經。與夫諸聖造	001	心 普 告  竊 謂 自 今 已 往  一切大乘 契 經  與 夫 諸 聖 造 
ZH_X13_0287_001:0503a07	論。宗趣深遠。義疏繁芿者。胥當依佛頂之例。權閣今	001	論  宗 趣 深 遠  義 疏 繁 芿 者  胥 當 依 佛 頂 之 例  權 閣 今 
ZH_X13_0287_001:0503a08	文。先宗古釋。務俾先佛心宗。與古師教眼。分齊脗合。	001	文  先 宗 古 釋  務 俾 先 佛 心 宗  與 古 師 教 眼  分 齊 脗 合  
ZH_X13_0287_001:0503a09	血脉疏通。大義炳然。微言不墜。然後網羅多家。衷其	001	血 脉 疏 通  大 義 炳 然  微 言 不 墜  然 後 網 羅 多 家  衷 其 
ZH_X13_0287_001:0503a10	得失。將使四河俱入。勿令一漚自認。如是。則如來之	001	得 失  將 使 四 河 俱 入  勿 令 一 漚 自 認  如 是  則 如 來 之 
ZH_X13_0287_001:0503a11	慧命續矣。法燈衍矣。宗教不患乎分塗。魔外不憂其	001	慧 命 續 矣  法 燈 衍 矣  宗 教 不 患 乎 分 塗  魔 外 不 憂 其 
ZH_X13_0287_001:0503a12	熾盛矣。正法難聞。魔民未憗。汝遵佛語。名報佛恩。凡	001	熾 盛 矣  正 法 難 聞  魔 民 未 憗  汝 遵 佛 語  名 報 佛 恩  凡 
ZH_X13_0287_001:0503a13	我善友。無忽苦言。共截象流。免游兔經。如以為是古	001	我 善 友  無 忽 苦 言  共 截 象 流  免 游 兔 經  如 以 為 是 古 
ZH_X13_0287_001:0503a14	非今。卑他尊己。大妄語成。墜無間獄。佛有明誨。敢食	001	非 今  卑 他 尊 己  大 妄 語 成  墜 無 間 獄  佛 有 明 誨  敢 食 
ZH_X13_0287_001:0503a15	斯言。是鈔也。激贊諮決。親加標目。慫恿卒業。發願流	001	斯 言  是 鈔 也  激 贊 諮 決  親 加 標 目  慫 恿 卒 業  發 願 流 
ZH_X13_0287_001:0503a16	通者。蒼雪徹師也。指決三摩。冥符古義。相期揚榷。未	001	通 者  蒼 雪 徹 師 也  指 決 三 摩  冥 符 古 義  相 期 揚 榷  未 
ZH_X13_0287_001:0503a17	覩厥成者。蕅益旭師也。與聞草創。共事藍縷。採掇清	001	覩 厥 成 者  蕅 益 旭 師 也  與 聞 草 創  共 事 藍 縷  採 掇 清 
ZH_X13_0287_001:0503a18	凉。佽助旁論者。含光渠師也。指瑜伽之教相。考匿王	001	凉  佽 助 旁 論 者  含 光 渠 師 也  指 瑜 伽 之 教 相  考 匿 王 
ZH_X13_0287_001:0503a19	之生年。搜剔小宗。旁資引證者。楚松影省師也。明鏡	001	之 生 年  搜 剔 小 宗  旁 資 引 證 者  楚 松 影 省 師 也  明 鏡 
ZH_X13_0287_001:0503a20	清流。不辭披拂。霜天雪夜。共許參求者。長干社中勗	001	清 流  不 辭 披 拂  霜 天 雪 夜  共 許 參 求 者  長 干 社 中 勗 
ZH_X13_0287_001:0503a21	伊閒師。介立旦師。雪藏韶師。介丘殘師也。耳目濡染。	001	伊 閒 師  介 立 旦 師  雪 藏 韶 師  介 丘 殘 師 也  耳 目 濡 染  
ZH_X13_0287_001:0503a22	晨夕扣擊。歡喜贊嘆。異口同音者。里中石林源師。及	001	晨 夕 扣 擊  歡 喜 贊 嘆  異口同音 者  里 中 石 林 源 師  及 
ZH_X13_0287_001:0503a23	亡友陸銑孟鳧也。敢告諸方。勿恡誨廸。凡霑法乳。敬	001	亡 友 陸 銑 孟 鳧 也  敢 告 諸 方  勿 恡 誨 廸  凡 霑 法 乳  敬 
ZH_X13_0287_001:0503a24	竢續書。歲在強圉作噩中秋十有一日輟簡再記於	001	竢 續 書  歲 在 強 圉 作 噩 中 秋 十 有 一 日 輟 簡 再 記 於 
ZH_X13_0287_001:0503b01	碧梧紅豆莊。是歲長至日書於長干大報恩寺之修	001	碧 梧 紅 豆 莊  是 歲 長 至 日 書 於 長 干 大 報 恩 寺 之 修 
ZH_X13_0287_001:0503b02	藏社。	001	藏 社  
ZH_X13_0287_001:0503b06	(丁酉長至。遇雪藏韶師於長干。出斯鈔就正。韶師偕介丘殘師。呵凍開卷。廢寢食五晝夜。讀罷。說八偈以唱嘆。	001	 丁 酉 長 至  遇 雪 藏 韶 師 於 長 干  出 斯 鈔 就 正  韶 師 偕 介 丘 殘 師  呵 凍 開 卷  廢 寢 食 五 晝 夜  讀 罷  說 八 偈 以 唱 嘆  
ZH_X13_0287_001:0503b07	介丘告我曰。雪老教乘宿學。不妄許可一字。謂此鈔得楞嚴大全。古聖師面目各在。亟宜流布。勿復疑滯。踰三	001	介 丘 告 我 曰  雪 老 教 乘 宿 學  不 妄 許 可 一 字  謂 此 鈔 得 楞 嚴 大 全  古 聖 師 面 目 各 在  亟 宜 流 布  勿 復 疑 滯  踰 三 
ZH_X13_0287_001:0503b08	年己亥。江邨歲晚覆視舊稿。良多[馬*春]駮。抖擻筋力。刊定繕寫。寒燈黯淡。老眼昏華。五閱月始輟簡。卷帙粗了。韶	001	年 己 亥  江 邨 歲 晚 覆 視 舊 稿  良 多 [馬春] 駮  抖 擻 筋 力  刊 定 繕 寫  寒 燈 黯 淡  老 眼 昏 華  五 閱 月 始 輟 簡  卷 帙 粗 了  韶 
