segmentnr	original	folio	stemmed
ZH_T47_1986B_001:0519b14_0	瑞州洞山良价禪師語錄	001	瑞 州 洞 山 良 价 禪 師 語 錄 
ZH_T47_1986B_001:0519b16_0	徑山沙門語風圓信	001	徑 山 沙 門 語 風 圓 信 
ZH_T47_1986B_001:0519b17_0	無地地主人郭凝之　編集	001	無 地 地 主 人 郭 凝 之  編 集 
ZH_T47_1986B_001:0519b18_4	師諱良价。	001	師 諱 良 价  
ZH_T47_1986B_001:0519b18_10	會稽俞氏子。	001	會 稽 俞 氏 子  
ZH_T47_1986B_001:0519b18_13	幼歲。	001	幼 歲  
ZH_T47_1986B_001:0519b19_1	從師念般若心經。	001	從 師 念 般 若 心 經  
ZH_T47_1986B_001:0519b19_11	至無眼耳鼻舌身意處。	001	至 無 眼 耳 鼻 舌 身 意 處  
ZH_T47_1986B_001:0519b19_17	忽以手捫面。	001	忽 以 手 捫 面  
ZH_T47_1986B_001:0519b20_1	問師云。	001	問 師 云  
ZH_T47_1986B_001:0519b20_10	某甲有眼耳鼻舌等。	001	某 甲 有 眼 耳 鼻 舌 等  
ZH_T47_1986B_001:0519b20_16	何故經言無。	001	何 故 經 言 無  
ZH_T47_1986B_001:0519b21_4	其師駭然異之云。	001	其 師 駭 然 異 之 云  
ZH_T47_1986B_001:0519b21_9	吾非汝師。	001	吾 非 汝 師  
ZH_T47_1986B_001:0519b22_3	即指往五洩山禮默禪師披剃。	001	即 指 往 五 洩 山 禮 默 禪 師 披 剃  
ZH_T47_1986B_001:0519b22_8	年二十一。	001	年 二 十 一  
ZH_T47_1986B_001:0519b22_14	詣嵩山具戒。	001	詣 嵩 山 具 戒  
ZH_T47_1986B_001:0519b23_1	游方首謁南泉。	001	游 方 首 謁 南 泉  
ZH_T47_1986B_001:0519b23_9	值馬祖諱辰修齋。	001	值 馬 祖 諱 辰 修 齋  
ZH_T47_1986B_001:0519b23_15	南泉問眾云。	001	南 泉 問 眾 云  
ZH_T47_1986B_001:0519b24_2	來日設馬祖齋。	001	來 日 設 馬 祖 齋  
ZH_T47_1986B_001:0519b24_5	未審。	001	未 審  
ZH_T47_1986B_001:0519b24_11	馬祖還來否。	001	馬 祖 還 來 否  
ZH_T47_1986B_001:0519b24_16	眾皆無對。	001	眾 皆 無 對  
ZH_T47_1986B_001:0519b25_1	師出對云。	001	師 出 對 云  
ZH_T47_1986B_001:0519b25_7	待有伴即來。	001	待 有 伴 即 來  
ZH_T47_1986B_001:0519b25_11	南泉云。	001	南 泉 云  
ZH_T47_1986B_001:0519b25_17	此子雖後生。	001	此 子 雖 後 生  
ZH_T47_1986B_001:0519b26_1	甚堪雕琢。	001	甚 堪 雕 琢  
ZH_T47_1986B_001:0519b26_4	師云。	001	師 云  
ZH_T47_1986B_001:0519b26_12	和尚莫壓良為賤。	001	和 尚 莫 壓 良 為 賤  
ZH_T47_1986B_001:0519b26_17	次參溈山。	001	次 參 溈 山  
ZH_T47_1986B_001:0519b26_20	問云。	001	問 云  
ZH_T47_1986B_001:0519b27_13	頃聞南陽忠國師有無情說法話。	001	頃 聞 南 陽 忠 國 師 有 無 情 說 法 話  
