segmentnr	original	analyzed	translated
['ZH_T27_1545_055:0283a11_0']	阿毘達磨大毘婆沙論卷第五十	阿毘達磨大毘婆沙論卷第五十	Abhidharma-mahāvibhāṣā-śāstra, fascicle 50
['ZH_T27_1545_055:0283a12_0']	五	五	five
['ZH_T27_1545_055:0283a14_0']	五百大阿羅漢等造	五百大阿羅漢等造	composed by 500 great arhats and others
['ZH_T27_1545_055:0283a17_10']	三藏法師玄奘奉　詔譯10結蘊第二中不善納息第一之十有身見與有身見為幾緣。	三藏法師玄奘奉　詔譯10結蘊第二中不善納息第一之十有身見與有身見為幾緣。	tripiṭaka master Xuanzang respectfully received
['ZH_T27_1545_055:0283a18_1']	有身見與戒禁取。	有身見與戒禁取。	The view of the transitory collection and the grasping of rules and rituals,
['ZH_T27_1545_055:0283a18_17']	乃至無色界修所斷無明隨眠為幾緣。	乃至無色界修所斷無明隨眠為幾緣。	up to the dormant afflictions to be eliminated through cultivation in the formless realm, how many conditions do they serve as?
['ZH_T27_1545_055:0283a20_8']	乃至無色界修所斷無明隨眠與無色界修所斷無明隨眠為幾緣。	乃至無色界修所斷無明隨眠與無色界修所斷無明隨眠為幾緣。	Up to the dormant afflictions to be eliminated through cultivation in the formless realm, how many conditions do they serve as for the dormant afflictions to be eliminated through cultivation in the formless realm?
['ZH_T27_1545_055:0283a22_2']	無色界修所斷無明隨眠與有身見乃至無色界修所斷慢隨眠為幾緣。	無色界修所斷無明隨眠與有身見乃至無色界修所斷慢隨眠為幾緣。	The dormant afflictions to be eliminated through cultivation in the formless realm, how many conditions do they serve as for the dormant afflictions of the view of the transitory collection up to pride to be eliminated through cultivation in the formless realm?
['ZH_T27_1545_055:0283a22_7']	乃至廣說。	乃至廣說。	And so on, explaining in detail.
['ZH_T27_1545_055:0283a22_14']	問何故作此論。	問何故作此論。	Question: Why is this treatise composed?
['ZH_T27_1545_055:0283a23_5']	答為止他宗顯己義故。	答為止他宗顯己義故。	Answer: In order to stop other schools and reveal one's own meaning.
['ZH_T27_1545_055:0283a23_10']	謂或有執。	謂或有執。	That is to say, some hold the view that
['ZH_T27_1545_055:0283a24_2']	緣無實性如譬喻者。	緣無實性如譬喻者。	the object of conditions has no real nature, like the Upāyikā school.
['ZH_T27_1545_055:0283a24_12']	問彼師何故作此執耶。	問彼師何故作此執耶。	Question: Why do those masters hold this view?
['ZH_T27_1545_055:0283a25_4']	答彼依契經故作是執。	答彼依契經故作是執。	Answer: They hold this view based on the sūtras.
['ZH_T27_1545_055:0283a25_13']	謂契經說無明緣行。	謂契經說無明緣行。	That is to say, the sūtras say that ignorance is a condition for karmic formations.
['ZH_T27_1545_055:0283a25_18']	彼作是言。	彼作是言。	They say:
['ZH_T27_1545_055:0283a26_5']	無明無異相。	無明無異相。	Ignorance has no different characteristics.
['ZH_T27_1545_055:0283a26_10']	行有異相。	行有異相。	Action and existence have different characteristics.
['ZH_T27_1545_055:0283a27_10']	云何無異相法與有異相法作緣而有實性。	云何無異相法與有異相法作緣而有實性。	How can a dharma with no different characteristics serve as a condition for a dharma with different characteristics, and yet have a real nature?
['ZH_T27_1545_055:0283a27_15']	大德說曰。	大德說曰。	The Venerable One said:
['ZH_T27_1545_055:0283a28_10']	諸師隨想施設緣名非實有性。	諸師隨想施設緣名非實有性。	The masters establish the name of condition according to their thoughts, and it does not really exist.
['ZH_T27_1545_055:0283a29_6']	為遮彼執顯實有緣故作斯論。	為遮彼執顯實有緣故作斯論。	In order to refute that view and show that the condition really exists, this treatise is composed.
['ZH_T27_1545_055:0283a29_15']	若執諸緣無實性者。	若執諸緣無實性者。	If one grasps that the conditions do not really exist,
['ZH_T27_1545_055:0283b01_7']	應一切法皆無實性。	應一切法皆無實性。	then all dharmas should have no real nature.
['ZH_T27_1545_055:0283b01_16']	四緣具攝一切法故。	四緣具攝一切法故。	Because the four conditions comprehensively include all dharmas.
['ZH_T27_1545_055:0283b02_8']	謂因緣攝一切有為法。	謂因緣攝一切有為法。	That is to say, the causal condition includes all conditioned dharmas.
['ZH_T27_1545_055:0283b03_9']	等無間緣除過去現在阿羅漢最後心心所法。	等無間緣除過去現在阿羅漢最後心心所法。	The immediately preceding condition excludes the last mind and mental factors of an arhat in the past and present.
['ZH_T27_1545_055:0283b04_4']	攝餘過去現在一切心心所法。	攝餘過去現在一切心心所法。	It includes the remaining past and present minds and mental factors.
['ZH_T27_1545_055:0283b05_10']	所緣緣增上緣總攝一切法復次若諸緣性非實有者。	所緣緣增上緣總攝一切法復次若諸緣性非實有者。	The object condition and the dominant condition comprehensively include all dharmas. Furthermore, if the nature of the conditions does not really exist,
['ZH_T27_1545_055:0283b06_1']	則一切法無甚深義。	則一切法無甚深義。	then all dharmas would lack profound meaning.
['ZH_T27_1545_055:0283b06_10']	謂若顯示一切法時。	謂若顯示一切法時。	That is to say, when revealing all dharmas,
['ZH_T27_1545_055:0283b07_9']	若不攝在諸緣觀察則為麁淺易可了知。	若不攝在諸緣觀察則為麁淺易可了知。	If it is not included in the conditions and observed, it is coarse, shallow, and easy to understand.
['ZH_T27_1545_055:0283b08_1']	若攝在緣而觀察者。	若攝在緣而觀察者。	If it is included in the conditions and observed,
['ZH_T27_1545_055:0283b08_10']	則為甚深過四大海。	則為甚深過四大海。	it is very profound, surpassing the four great oceans.
['ZH_T27_1545_055:0283b09_1']	唯佛種智能究竟知。	唯佛種智能究竟知。	Only the wisdom of the Buddha's lineage can ultimately know it.
['ZH_T27_1545_055:0283b10_10']	復次若諸緣性非實有者。	復次若諸緣性非實有者。	Furthermore, if the nature of conditions does not really exist,
['ZH_T27_1545_055:0283b11_2']	應不施設三種菩提。	應不施設三種菩提。	one should not establish the three kinds of enlightenment.
['ZH_T27_1545_055:0283b12_11']	謂以上智觀察緣性名佛菩提若以中智觀察緣性名獨覺菩提。	謂以上智觀察緣性名佛菩提若以中智觀察緣性名獨覺菩提。	That is to say, using superior wisdom to observe the nature of conditions is called the enlightenment of a Buddha. Using middling wisdom to observe the nature of conditions is called the enlightenment of a pratyekabuddha.
['ZH_T27_1545_055:0283b13_8']	若以下智觀察緣性名聲聞菩提。	若以下智觀察緣性名聲聞菩提。	Using inferior wisdom to observe the nature of conditions is called the enlightenment of a śrāvaka.
['ZH_T27_1545_055:0283b14_10']	復次若諸緣性非實有者。	復次若諸緣性非實有者。	Furthermore, if the nature of conditions does not really exist,
['ZH_T27_1545_055:0283b15_2']	覺慧應無三品轉義。	覺慧應無三品轉義。	the wisdom of realization should not have the meaning of turning in three grades.
['ZH_T27_1545_055:0283b15_11']	謂諸覺慧下應常下。	謂諸覺慧下應常下。	That is to say, the wisdom of realization should always be inferior if inferior,
['ZH_T27_1545_055:0283b15_16']	中應常中。	中應常中。	always middling if middling,
