segmentnr	original	analyzed	folio	translated
['ZH_T29_1558_005:0024a02_0']	3阿毘達磨俱舍論卷第五	3阿毘達磨俱舍論卷第五	005	Abhidharma-kośa, fascicle 5🔽
['ZH_T29_1558_005:0024a04_0']	尊者世親造	尊者世親造	005	Composed by Venerable Vasubandhu
['ZH_T29_1558_005:0024a05_0']	三藏法師玄奘奉　詔譯	三藏法師玄奘奉　詔譯	005	Translated by Tripiṭaka Master Xuanzang on Imperial Order
['ZH_T29_1558_005:0024a07_8']	分別根品第二之三如是已辯得非得相。	分別根品第二之三如是已辯得非得相。	005	Chapter on Distinguishing Faculties, Part 2, Section 3: Having thus explained the characteristics of acquisition and non-acquisition,
['ZH_T29_1558_005:0024a07_13']	同分者何？	同分者何？	005	What is homogeneity?
['ZH_T29_1558_005:0024a07_16']	頌曰：	頌曰：	005	Verse:
['ZH_T29_1558_005:0024a08_5']	同分有情等。	同分有情等。	005	Homogeneity is the equality of sentient beings, etc.
['ZH_T29_1558_005:0024a09_2']	論曰：	論曰：	005	Commentary:
['ZH_T29_1558_005:0024a10_11']	有別實物名為同分，謂諸有情展轉類等，本論說此名眾同分。	有別實物名為同分，謂諸有情展轉類等，本論說此名眾同分。	005	There is a separate real entity called homogeneity, which refers to the mutual similarity of sentient beings. The Abhidharma treatise calls it the commonality of the multitude.
['ZH_T29_1558_005:0024a10_16']	此復二種：	此復二種：	005	This is of two kinds:
['ZH_T29_1558_005:0024a11_7']	一無差別、二有差別。	一無差別、二有差別。	005	One is undifferentiated, and the other is differentiated.
['ZH_T29_1558_005:0024a12_10']	無差別者，謂諸有情有情同分，一切有情各等有故。	無差別者，謂諸有情有情同分，一切有情各等有故。	005	The undifferentiated means the homogeneity of all sentient beings, because all sentient beings each have it equally.
['ZH_T29_1558_005:0024a14_12']	有差別者，謂諸有情界地趣生種姓、男女近事苾芻學無學等各別同分，一類有情各等有故。	有差別者，謂諸有情界地趣生種姓、男女近事苾芻學無學等各別同分，一類有情各等有故。	005	The differentiated means the various homogeneities of sentient beings, such as realms, stages, destinies, births, clans, male and female, lay followers, fully ordained monks, learners, non-learners, etc., because each class of sentient beings has it equally.
['ZH_T29_1558_005:0024a15_4']	復有法同分，謂隨蘊處界。	復有法同分，謂隨蘊處界。	005	There are also homogeneities of phenomena, which refer to the aggregates, sense bases, and elements.
['ZH_T29_1558_005:0024a17_7']	若無實物無差別相名同分者，展轉差別諸有情中，有情有情等無差別，覺及施設不應得有。	若無實物無差別相名同分者，展轉差別諸有情中，有情有情等無差別，覺及施設不應得有。	005	If there is no real entity called homogeneity without distinction, then the cognition of sentient beings as sentient beings, without distinction, and the designation of sentient beings as sentient beings would not be possible.
['ZH_T29_1558_005:0024a18_8']	如是蘊等等無差別覺及施設，如理應知。	如是蘊等等無差別覺及施設，如理應知。	005	In the same way, the cognition and designation of aggregates, etc. as undifferentiated should be understood accordingly.
['ZH_T29_1558_005:0024a19_3']	頗有死生不捨不得有情同分？	頗有死生不捨不得有情同分？	005	Is it possible to die and be reborn without abandoning and acquiring the homogeneity of sentient beings?
['ZH_T29_1558_005:0024a19_8']	應作四句。	應作四句。	005	Four sentences should be made.
['ZH_T29_1558_005:0024a20_3']	第一句者，謂是處死還生是處。	第一句者，謂是處死還生是處。	005	The first sentence is when one dies in a certain place and is reborn in that same place.
