segmentnr	original	analyzed	folio	translated
['ZH_T29_1558_003:0013b06_0']	阿毘達磨俱舍論卷第三	阿毘達磨俱舍論卷第三	003	Abhidharma-kośa, fascicle 3
['ZH_T29_1558_003:0013b08_0']	尊者世親造	尊者世親造	003	Composed by Ārya-deva-śrī-mitra
['ZH_T29_1558_003:0013b09_0']	三藏法師玄奘奉　詔譯	三藏法師玄奘奉　詔譯	003	Translated by Tripiṭaka Master Xuanzang on imperial command
['ZH_T29_1558_003:0013b12_1']	2 分別根品1分別根品第二之一如是因界已列諸根，即於此中根是何義？	2 分別根品1分別根品第二之一如是因界已列諸根，即於此中根是何義？	003	Here, what is the meaning of faculty?
['ZH_T29_1558_003:0013b13_1']	最勝自在光顯名根，由此總成根增上義。	最勝自在光顯名根，由此總成根增上義。	003	The most excellent, sovereign, and radiant are called faculties, and by this they collectively form the meaning of faculty predominance.
['ZH_T29_1558_003:0013b13_10']	此增上義誰望於誰？	此增上義誰望於誰？	003	To whom does this meaning of predominance belong?
['ZH_T29_1558_003:0013b13_13']	頌曰：	頌曰：	003	Verse:
['ZH_T29_1558_003:0013b14_0']	傳說五於四，　　四根於二種，	傳說五於四，　　四根於二種，	003	It is said that the five [faculties] are predominant in four [matters], and the four [faculties] are predominant in two kinds.
['ZH_T29_1558_003:0013b15_13']	五八染淨中，　　各別為增上。	五八染淨中，　　各別為增上。	003	The five [faculties] and the eight [faculties] are each predominant in the defiled and pure [paths].
['ZH_T29_1558_003:0013b16_2']	論曰：	論曰：	003	Commentary:
['ZH_T29_1558_003:0013b16_15']	眼等五根各於四事能為增上：	眼等五根各於四事能為增上：	003	The five faculties such as the eye are each predominant in four matters:
['ZH_T29_1558_003:0013b17_16']	一莊嚴身、二導養身、三生識等、四不共事。	一莊嚴身、二導養身、三生識等、四不共事。	003	1. Adorning the body, 2. Nourishing the body, 3. Producing consciousness, etc., 4. Unique functions.
['ZH_T29_1558_003:0013b18_13']	且眼耳根莊嚴身者，謂若盲聾身醜陋故。	且眼耳根莊嚴身者，謂若盲聾身醜陋故。	003	First, as for the eye and ear faculties adorning the body, it means that if one is blind or deaf, the body is ugly.
['ZH_T29_1558_003:0013b19_7']	導養身者，謂因見聞避險難故。	導養身者，謂因見聞避險難故。	003	As for nourishing the body, it means that by seeing and hearing, one avoids danger and difficulty.
['ZH_T29_1558_003:0013b20_3']	生識等者，謂發二識及相應故。	生識等者，謂發二識及相應故。	003	As for producing consciousness, etc., it means giving rise to the two consciousnesses and their associated [mental factors].
['ZH_T29_1558_003:0013b20_17']	不共事者，謂能見色聞聲別故。	不共事者，謂能見色聞聲別故。	003	The unique activity of the nose, tongue, and body is to smell, taste, and touch, respectively.
['ZH_T29_1558_003:0013b21_12']	鼻舌身根莊嚴身者，如眼耳說。	鼻舌身根莊嚴身者，如眼耳說。	003	The nose, tongue, and body beautify the person, just as the eyes and ears do.
['ZH_T29_1558_003:0013b22_7']	導養身者，謂於段食能受用故。	導養身者，謂於段食能受用故。	003	They nourish the person, because they enjoy material food.
['ZH_T29_1558_003:0013b23_3']	生識等者，謂發三識及相應故。	生識等者，謂發三識及相應故。	003	They generate consciousness, because they generate the three consciousnesses and their associates.
['ZH_T29_1558_003:0013b23_17', 'ZH_T29_1558_003:0013b24_13']	不共事者，謂嗅甞覺香味觸故。🔽女、男、命、意各於二事能為增上。	不共事者，謂嗅甞覺香味觸故。 女、男、命、意各於二事能為增上。	003	The unique activity of the nose, tongue, and body is to smell, taste, and touch, respectively.🔽The female, male, life, and mind faculties each have two kinds of dominant influence.
['ZH_T29_1558_003:0013b25_13']	且女、男根二增上者，一有情異、二分別異。	且女、男根二增上者，一有情異、二分別異。	003	The two dominant influences of the female and male faculties are the distinction of sentient beings and the distinction of characteristics.
['ZH_T29_1558_003:0013b26_11']	有情異者，由此二根令諸有情女男類別。	有情異者，由此二根令諸有情女男類別。	003	The distinction of sentient beings means that these two faculties cause sentient beings to be classified as female and male.
['ZH_T29_1558_003:0013b27_11']	分別異者，由此二根形相言音乳房等別。	分別異者，由此二根形相言音乳房等別。	003	The distinction of characteristics means that these two faculties cause differences in physical form, voice, breasts, etc.
['ZH_T29_1558_003:0013b27_14']	有說：	有說：	003	Some say:
['ZH_T29_1558_003:0013b28_6']	此於染淨增上故言於二。	此於染淨增上故言於二。	003	These two faculties have dominant influence over two things, because they increase in passion and purity.
['ZH_T29_1558_003:0013b28_11']	所以者何？	所以者何？	003	Why is this?
['ZH_T29_1558_003:0013b28_16']	本性損壞。	本性損壞。	003	The nature of these two faculties is damaged.
['ZH_T29_1558_003:0013c01_15']	扇搋半擇及二形人無不律儀無間斷善諸雜染法，亦無律儀得果離染諸清淨法。	扇搋半擇及二形人無不律儀無間斷善諸雜染法，亦無律儀得果離染諸清淨法。	003	Eunuchs, neuters, and hermaphrodites do not have undiscipline, nor do they have the various defiled dharmas of cutting off good roots, nor do they have discipline, nor do they have the pure dharmas of attaining fruits and detaching from the defilements.
['ZH_T29_1558_003:0013c02_12']	命根二者，謂於眾同分能續及能持。	命根二者，謂於眾同分能續及能持。	003	The two functions of the faculty of life are: it can continue the continuity of the aggregates, and it can maintain the continuity of the aggregates.
['ZH_T29_1558_003:0013c03_9']	意根二者，謂能續後有及自在隨行。	意根二者，謂能續後有及自在隨行。	003	The two functions of the faculty of thought are: it can continue rebirth, and it can freely follow.
['ZH_T29_1558_003:0013c04_2']	能續後有者，如契經言：	能續後有者，如契經言：	003	As for continuing rebirth, a scripture says:
['ZH_T29_1558_003:0013c05_6']	時健達縛於二心內隨一現前，謂或愛俱、或恚俱等。	時健達縛於二心內隨一現前，謂或愛俱、或恚俱等。	003	At that time, gandharvas have two minds, either associated with craving or associated with aversion, and so on.
['ZH_T29_1558_003:0013c05_17']	自在隨行者，如契經言：	自在隨行者，如契經言：	003	As for freely following, a scripture says:
['ZH_T29_1558_003:0013c06_0']	心能導世間，　　心能遍攝受，	心能導世間，　　心能遍攝受，	003	The mind guides the world, the mind pervades all,
['ZH_T29_1558_003:0013c07_13', 'ZH_T29_1558_003:0013c08_18']	如是心一法，　　皆自在隨行。🔽樂等五受、信等八根，於染淨中如次增上。	如是心一法，　　皆自在隨行。 樂等五受、信等八根，於染淨中如次增上。	003	In this way, the mind, a single dharma, freely follows all.🔽The five faculties such as pleasure and the eight faculties such as faith have dominance in defilement and purity, respectively.
['ZH_T29_1558_003:0013c09_17']	樂等五受染增上者，貪等隨眠所隨增故。	樂等五受染增上者，貪等隨眠所隨增故。	003	As for the five faculties such as pleasure having dominance in defilement, the latent afflictions increase accordingly.
['ZH_T29_1558_003:0013c10_16']	信等八根淨增上者，諸清淨法隨生長故。	信等八根淨增上者，諸清淨法隨生長故。	003	The eight faculties of faith, etc., are dominant in purification, because the pure dharmas grow by relying on them.
['ZH_T29_1558_003:0013c11_2']	有餘師說：	有餘師說：	003	Other masters say that
['ZH_T29_1558_003:0013c11_11']	樂等於淨亦為增上。	樂等於淨亦為增上。	003	the five of pleasure, etc., are also dominant in purification.
['ZH_T29_1558_003:0013c11_16']	如契經說：	如契經說：	003	Because a scripture says,
['ZH_T29_1558_003:0013c12_22']	「樂故心定」、「苦為信依」，亦「出離依喜及憂、捨」。	「樂故心定」、「苦為信依」，亦「出離依喜及憂、捨」。	003	“Because of pleasure, the mind becomes concentrated,” and “Faith has suffering as its support,” and “One should depart from joy, sorrow, and indifference.”
['ZH_T29_1558_003:0013c13_5']	毘婆沙師傳說如此。	毘婆沙師傳說如此。	003	The Vaibhāṣikas transmit this opinion.
['ZH_T29_1558_003:0013c13_10']	有餘師說：	有餘師說：	003	Other masters say that
['ZH_T29_1558_003:0013c15_1']	能導養身非眼等用，是識增上，識了方能避於險難，受段食故。	能導養身非眼等用，是識增上，識了方能避於險難，受段食故。	003	the function of nourishing the body is not the activity of the eye, etc., but is the dominant influence of consciousness, because one is able to avoid danger only after having perceived it through consciousness, and because one receives material food.
['ZH_T29_1558_003:0013c17_1']	見色等用亦非異識，故不共事於眼等根，不可立為別增上用，故非由此眼等成根。	見色等用亦非異識，故不共事於眼等根，不可立為別增上用，故非由此眼等成根。	003	The activity of seeing visible forms, etc., is also not separate from consciousness. Therefore the common activity of the eye faculty, etc., cannot be established as a separate dominant activity. Therefore the eye, etc., are not established as faculties because of this.
['ZH_T29_1558_003:0013c17_7']	若爾，云何？	若爾，云何？	003	If this is so, how is it?
['ZH_T29_1558_003:0013c17_10']	頌曰：	頌曰：	003	The verse says:
['ZH_T29_1558_003:0013c18_0']	了自境增上，　　總立於六根，	了自境增上，　　總立於六根，	003	The six faculties are generally established as dominant in the perception of their own objects.
['ZH_T29_1558_003:0013c19_0']	從身立二根，　　女男性增上，	從身立二根，　　女男性增上，	003	Two faculties are established from the body, the female and male faculties, which are dominant in sexual distinctions.
['ZH_T29_1558_003:0013c20_13']	於同住雜染，　　清淨增上故。	於同住雜染，　　清淨增上故。	003	Because of the predominance in the defilement and purification of those who live together.
['ZH_T29_1558_003:0013c21_0']	應知命五受，　　信等立為根，	應知命五受，　　信等立為根，	003	It should be known that the life faculty and the five feelings, faith and so forth, are established as faculties.
['ZH_T29_1558_003:0013c22_0']	未當知已知，　　具知根亦爾，	未當知已知，　　具知根亦爾，	003	The faculties of the one who has not yet known, the one who knows, and the one who is fully endowed with knowledge are also like this.
